detector,stream,learner,drift_type,params,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
ADWIN,Asfault,HoeffdingTree,ABRUPT,{'delta': 0.002},94,13,45,0.1214953271028037,0.2241379310344827,0.1,0.1575757575757576,381.8,10.977461170150647,12.49562069368212,50,107
ADWIN,Electricity,HoeffdingTree,ABRUPT,{'delta': 0.005},372,50,33,0.1184834123222748,0.6024096385542169,0.34,0.198019801980198,1683.3529411764705,8.209745762711865,9.313206214689266,50,422
ADWIN,Covtype,HoeffdingTree,ABRUPT,{'delta': 0.005},491,43,31,0.0805243445692883,0.581081081081081,0.38,0.1414473684210526,943.9473684210526,4.91,5.34,50,534
ADWIN,Posture,HoeffdingTree,ABRUPT,{'delta': 0.005},257,27,40,0.0950704225352112,0.4029850746268656,0.2,0.1538461538461538,1520.1,2.57,2.84,50,284
ADWIN,Rialto,HoeffdingTree,ABRUPT,{'delta': 0.005},617,31,37,0.0478395061728395,0.4558823529411764,0.26,0.0865921787709497,1271.1538461538462,7.501519756838905,7.878419452887537,50,648
ADWIN,GasSensorArray,HoeffdingTree,ABRUPT,{'delta': 0.005},92,55,29,0.3741496598639456,0.6547619047619048,0.42,0.4761904761904761,814.3333333333334,6.6139468008626885,10.567936736161036,50,147
ADWIN,NOAA,HoeffdingTree,ABRUPT,{'delta': 0.005},171,136,21,0.4429967426710097,0.8662420382165605,0.58,0.5862068965517241,663.8965517241379,9.41681810672394,16.906217302714907,50,307
ADWIN,Asfault,HoeffdingTree,ABRUPT,{'delta': 0.005},121,12,43,0.0902255639097744,0.2181818181818181,0.14,0.1276595744680851,412.1428571428572,14.130561719023708,15.531939740745068,50,133
ADWIN,Electricity,HoeffdingTree,ABRUPT,{'delta': 0.01},393,55,31,0.1227678571428571,0.6395348837209303,0.38,0.2059925093632958,1695.6842105263158,8.673199152542372,9.887005649717516,50,448
ADWIN,Covtype,HoeffdingTree,ABRUPT,{'delta': 0.01},514,43,33,0.0771992818671454,0.5657894736842105,0.34,0.1358609794628752,900.4705882352941,5.14,5.57,50,557
ADWIN,Posture,HoeffdingTree,ABRUPT,{'delta': 0.01},251,35,38,0.1223776223776223,0.4794520547945205,0.24,0.1949860724233983,1537.0833333333333,2.51,2.8600000000000003,50,286
ADWIN,Rialto,HoeffdingTree,ABRUPT,{'delta': 0.01},631,29,37,0.0439393939393939,0.4393939393939394,0.26,0.0798898071625344,1383.1538461538462,7.671732522796352,8.024316109422491,50,660
ADWIN,GasSensorArray,HoeffdingTree,ABRUPT,{'delta': 0.01},93,50,32,0.3496503496503496,0.6097560975609756,0.36,0.4444444444444444,814.5555555555555,6.6858375269590224,10.280373831775702,50,143
ADWIN,NOAA,HoeffdingTree,ABRUPT,{'delta': 0.01},166,135,18,0.4485049833887043,0.8823529411764706,0.64,0.5947136563876652,703.125,9.1414725480478,16.57580263230354,50,301
ADWIN,Asfault,HoeffdingTree,ABRUPT,{'delta': 0.01},115,13,42,0.1015625,0.2363636363636363,0.16,0.1420765027322404,387.0,13.429872708163026,14.9480322316945,50,128
ADWIN,Electricity,HoeffdingTree,ABRUPT,{'delta': 0.0005},354,28,40,0.0732984293193717,0.4117647058823529,0.2,0.1244444444444444,1773.4,7.8125,8.430437853107344,50,382
ADWIN,Covtype,HoeffdingTree,ABRUPT,{'delta': 0.0005},395,37,35,0.0856481481481481,0.5138888888888888,0.3,0.1468253968253968,920.2,3.95,4.32,50,432
ADWIN,Posture,HoeffdingTree,ABRUPT,{'delta': 0.0005},200,21,43,0.0950226244343891,0.328125,0.14,0.1473684210526316,1563.2857142857142,2.0,2.21,50,221
ADWIN,Rialto,HoeffdingTree,ABRUPT,{'delta': 0.0005},575,22,40,0.0368509212730318,0.3548387096774194,0.2,0.0667678300455235,1143.6,6.990881458966565,7.258358662613982,50,597
ADWIN,GasSensorArray,HoeffdingTree,ABRUPT,{'delta': 0.0005},99,49,35,0.3310810810810811,0.5833333333333334,0.3,0.4224137931034483,770.0,7.117181883537024,10.639827462257369,50,148
ADWIN,NOAA,HoeffdingTree,ABRUPT,{'delta': 0.0005},173,135,22,0.4383116883116883,0.8598726114649682,0.56,0.5806451612903226,792.6428571428571,9.526956330194396,16.961286414450136,50,308
ADWIN,Asfault,HoeffdingTree,ABRUPT,{'delta': 0.0005},84,8,44,0.0869565217391304,0.1538461538461538,0.12,0.1111111111111111,427.8333333333333,9.809646152049517,10.74389816653042,50,92
ADWIN,Electricity,HoeffdingTree,ABRUPT,{'delta': 0.0001},311,21,41,0.0632530120481927,0.3387096774193548,0.18,0.1065989847715736,1920.2222222222224,6.863524011299434,7.326977401129944,50,332
ADWIN,Covtype,HoeffdingTree,ABRUPT,{'delta': 0.0001},376,32,35,0.0784313725490196,0.4776119402985074,0.3,0.1347368421052631,1149.7333333333331,3.76,4.08,50,408
ADWIN,Posture,HoeffdingTree,ABRUPT,{'delta': 0.0001},207,10,44,0.0460829493087557,0.1851851851851851,0.12,0.07380073800738,1701.1666666666667,2.07,2.17,50,217
ADWIN,Rialto,HoeffdingTree,ABRUPT,{'delta': 0.0001},575,16,41,0.027072758037225,0.2807017543859649,0.18,0.0493827160493827,1523.7777777777778,6.990881458966565,7.185410334346504,50,591
ADWIN,GasSensorArray,HoeffdingTree,ABRUPT,{'delta': 0.0001},90,29,39,0.2436974789915966,0.4264705882352941,0.22,0.3101604278074866,833.3636363636364,6.4701653486700215,8.554996405463694,50,119
ADWIN,NOAA,HoeffdingTree,ABRUPT,{'delta': 0.0001},176,107,27,0.3780918727915194,0.7985074626865671,0.46,0.513189448441247,826.1304347826087,9.692163665400075,15.584558621069442,50,283
ADWIN,Asfault,HoeffdingTree,ABRUPT,{'delta': 0.0001},94,4,47,0.0408163265306122,0.0784313725490196,0.06,0.0536912751677852,450.3333333333333,10.977461170150647,11.4445871773911,50,98
CUSUM,Electricity,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 150, 'delta': 0.005}",43,2,48,0.0444444444444444,0.04,0.04,0.0421052631578947,1292.5,0.948975988700565,0.993114406779661,50,45
CUSUM,Covtype,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 150, 'delta': 0.005}",105,5,45,0.0454545454545454,0.1,0.1,0.0625,1266.8,1.05,1.1,50,110
CUSUM,Posture,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 150, 'delta': 0.005}",45,1,49,0.0217391304347826,0.02,0.02,0.0208333333333333,2380.0,0.45,0.46,50,46
CUSUM,Rialto,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 150, 'delta': 0.005}",118,3,47,0.024793388429752,0.06,0.06,0.0350877192982456,1942.3333333333333,1.4346504559270516,1.4711246200607904,50,121
CUSUM,GasSensorArray,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 150, 'delta': 0.005}",24,2,48,0.0769230769230769,0.04,0.04,0.0526315789473684,1241.0,1.725377426312006,1.8691588785046729,50,26
CUSUM,NOAA,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 150, 'delta': 0.005}",20,11,39,0.3548387096774194,0.22,0.22,0.2716049382716049,1242.2727272727273,1.101382234704554,1.7071424637920591,50,31
CUSUM,Asfault,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 150, 'delta': 0.005}",4,0,50,0.0,0.0,0.0,0.0,,0.4671260072404531,0.4671260072404531,50,4
CUSUM,Electricity,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 50, 'delta': 0.0001}",162,11,40,0.0635838150289017,0.2156862745098039,0.2,0.0982142857142857,1122.5,3.57521186440678,3.817973163841808,50,173
CUSUM,Covtype,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 50, 'delta': 0.0001}",425,11,39,0.0252293577981651,0.22,0.22,0.0452674897119341,1297.8181818181818,4.25,4.36,50,436
CUSUM,Posture,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 50, 'delta': 0.0001}",373,16,35,0.0411311053984575,0.3137254901960784,0.3,0.0727272727272727,1022.9333333333332,3.73,3.89,50,389
CUSUM,Rialto,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 50, 'delta': 0.0001}",362,13,37,0.0346666666666666,0.26,0.26,0.0611764705882352,1271.076923076923,4.401215805471125,4.559270516717325,50,375
CUSUM,GasSensorArray,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 50, 'delta': 0.0001}",63,15,35,0.1923076923076923,0.3,0.3,0.234375,682.8666666666667,4.529115744069015,5.607476635514018,50,78
CUSUM,NOAA,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 50, 'delta': 0.0001}",77,30,21,0.2803738317757009,0.5882352941176471,0.58,0.379746835443038,579.6206896551724,4.240321603612534,5.892394955669365,50,107
CUSUM,Asfault,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 50, 'delta': 0.0001}",25,1,49,0.0384615384615384,0.02,0.02,0.0263157894736842,108.0,2.919537545252832,3.0363190470629453,50,26
CUSUM,Electricity,HoeffdingTree,ABRUPT,"{'min_n_instances': 100, 'lambda_': 300, 'delta': 0.0001}",31,0,50,0.0,0.0,0.0,0.0,,0.6841454802259886,0.6841454802259886,50,31
CUSUM,Covtype,HoeffdingTree,ABRUPT,"{'min_n_instances': 100, 'lambda_': 300, 'delta': 0.0001}",71,4,46,0.0533333333333333,0.08,0.08,0.064,1688.5,0.71,0.75,50,75
CUSUM,Posture,HoeffdingTree,ABRUPT,"{'min_n_instances': 100, 'lambda_': 300, 'delta': 0.0001}",42,0,50,0.0,0.0,0.0,0.0,,0.42,0.42,50,42
CUSUM,Rialto,HoeffdingTree,ABRUPT,"{'min_n_instances': 100, 'lambda_': 300, 'delta': 0.0001}",100,2,48,0.0196078431372549,0.04,0.04,0.0263157894736842,1219.5,1.2158054711246202,1.2401215805471124,50,102
CUSUM,GasSensorArray,HoeffdingTree,ABRUPT,"{'min_n_instances': 100, 'lambda_': 300, 'delta': 0.0001}",10,0,50,0.0,0.0,0.0,0.0,,0.7189072609633358,0.7189072609633358,50,10
CUSUM,NOAA,HoeffdingTree,ABRUPT,"{'min_n_instances': 100, 'lambda_': 300, 'delta': 0.0001}",25,0,50,0.0,0.0,0.0,0.0,,1.376727793380693,1.376727793380693,50,25
CUSUM,Asfault,HoeffdingTree,ABRUPT,"{'min_n_instances': 100, 'lambda_': 300, 'delta': 0.0001}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
CUSUM,Electricity,HoeffdingTree,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 1000, 'delta': 0.01}",11,0,50,0.0,0.0,0.0,0.0,,0.2427612994350282,0.2427612994350282,50,11
CUSUM,Covtype,HoeffdingTree,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 1000, 'delta': 0.01}",26,0,50,0.0,0.0,0.0,0.0,,0.2599999999999999,0.2599999999999999,50,26
CUSUM,Posture,HoeffdingTree,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 1000, 'delta': 0.01}",2,0,50,0.0,0.0,0.0,0.0,,0.02,0.02,50,2
CUSUM,Rialto,HoeffdingTree,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 1000, 'delta': 0.01}",35,1,49,0.0277777777777777,0.02,0.02,0.0232558139534883,917.0,0.425531914893617,0.4376899696048631,50,36
CUSUM,GasSensorArray,HoeffdingTree,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 1000, 'delta': 0.01}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
CUSUM,NOAA,HoeffdingTree,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 1000, 'delta': 0.01}",3,0,50,0.0,0.0,0.0,0.0,,0.1652073352056831,0.1652073352056831,50,3
CUSUM,Asfault,HoeffdingTree,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 1000, 'delta': 0.01}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
CUSUM,Electricity,HoeffdingTree,ABRUPT,"{'min_n_instances': 30, 'lambda_': 500, 'delta': 0.0001}",20,0,50,0.0,0.0,0.0,0.0,,0.4413841807909604,0.4413841807909604,50,20
CUSUM,Covtype,HoeffdingTree,ABRUPT,"{'min_n_instances': 30, 'lambda_': 500, 'delta': 0.0001}",52,3,47,0.0545454545454545,0.06,0.06,0.0571428571428571,562.3333333333334,0.5199999999999999,0.55,50,55
CUSUM,Posture,HoeffdingTree,ABRUPT,"{'min_n_instances': 30, 'lambda_': 500, 'delta': 0.0001}",24,1,49,0.04,0.02,0.02,0.0266666666666666,1880.0,0.24,0.25,50,25
CUSUM,Rialto,HoeffdingTree,ABRUPT,"{'min_n_instances': 30, 'lambda_': 500, 'delta': 0.0001}",65,3,47,0.0441176470588235,0.06,0.06,0.0508474576271186,1218.6666666666667,0.790273556231003,0.8267477203647416,50,68
CUSUM,GasSensorArray,HoeffdingTree,ABRUPT,"{'min_n_instances': 30, 'lambda_': 500, 'delta': 0.0001}",1,0,50,0.0,0.0,0.0,0.0,,0.0718907260963335,0.0718907260963335,50,1
CUSUM,NOAA,HoeffdingTree,ABRUPT,"{'min_n_instances': 30, 'lambda_': 500, 'delta': 0.0001}",18,0,50,0.0,0.0,0.0,0.0,,0.9912440112340988,0.9912440112340988,50,18
CUSUM,Asfault,HoeffdingTree,ABRUPT,"{'min_n_instances': 30, 'lambda_': 500, 'delta': 0.0001}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
CUSUM,Electricity,HoeffdingTree,ABRUPT,"{'min_n_instances': 50, 'lambda_': 150, 'delta': 0.002}",52,2,48,0.037037037037037,0.04,0.04,0.0384615384615384,679.5,1.1475988700564972,1.1917372881355932,50,54
CUSUM,Covtype,HoeffdingTree,ABRUPT,"{'min_n_instances': 50, 'lambda_': 150, 'delta': 0.002}",121,4,46,0.032,0.08,0.08,0.0457142857142857,1023.25,1.21,1.25,50,125
CUSUM,Posture,HoeffdingTree,ABRUPT,"{'min_n_instances': 50, 'lambda_': 150, 'delta': 0.002}",61,5,45,0.0757575757575757,0.1,0.1,0.0862068965517241,1529.0,0.61,0.66,50,66
CUSUM,Rialto,HoeffdingTree,ABRUPT,"{'min_n_instances': 50, 'lambda_': 150, 'delta': 0.002}",136,4,46,0.0285714285714285,0.08,0.08,0.0421052631578947,1367.0,1.6534954407294833,1.702127659574468,50,140
CUSUM,GasSensorArray,HoeffdingTree,ABRUPT,"{'min_n_instances': 50, 'lambda_': 150, 'delta': 0.002}",26,5,45,0.1612903225806451,0.1,0.1,0.1234567901234567,1006.4,1.8691588785046729,2.228612508986341,50,31
CUSUM,NOAA,HoeffdingTree,ABRUPT,"{'min_n_instances': 50, 'lambda_': 150, 'delta': 0.002}",21,14,36,0.4,0.28,0.28,0.3294117647058824,1166.071428571429,1.156451346439782,1.92741891073297,50,35
CUSUM,Asfault,HoeffdingTree,ABRUPT,"{'min_n_instances': 50, 'lambda_': 150, 'delta': 0.002}",4,0,50,0.0,0.0,0.0,0.0,,0.4671260072404531,0.4671260072404531,50,4
CUSUM,Electricity,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 100, 'delta': 0.002}",69,10,40,0.1265822784810126,0.2,0.2,0.1550387596899224,1723.8,1.5227754237288136,1.7434675141242937,50,79
CUSUM,Covtype,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 100, 'delta': 0.002}",184,6,44,0.031578947368421,0.12,0.12,0.05,1392.6666666666667,1.84,1.9,50,190
CUSUM,Posture,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 100, 'delta': 0.002}",101,6,44,0.0560747663551401,0.12,0.12,0.0764331210191082,1571.6666666666667,1.01,1.07,50,107
CUSUM,Rialto,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 100, 'delta': 0.002}",169,5,45,0.028735632183908,0.1,0.1,0.0446428571428571,1138.6,2.054711246200608,2.115501519756839,50,174
CUSUM,GasSensorArray,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 100, 'delta': 0.002}",31,12,38,0.2790697674418604,0.24,0.24,0.2580645161290322,955.9166666666666,2.228612508986341,3.0913012221423433,50,43
CUSUM,NOAA,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 100, 'delta': 0.002}",30,19,31,0.3877551020408163,0.38,0.38,0.3838383838383838,818.0,1.6520733520568314,2.6983864750261577,50,49
CUSUM,Asfault,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 100, 'delta': 0.002}",10,0,50,0.0,0.0,0.0,0.0,,1.1678150181011329,1.1678150181011329,50,10
CUSUM,Electricity,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 50, 'delta': 0.005}",108,9,41,0.0769230769230769,0.18,0.18,0.1077844311377245,1597.6666666666667,2.3834745762711864,2.5820974576271185,50,117
CUSUM,Covtype,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 50, 'delta': 0.005}",314,10,40,0.0308641975308641,0.2,0.2,0.053475935828877,1399.7,3.14,3.24,50,324
CUSUM,Posture,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 50, 'delta': 0.005}",206,10,40,0.0462962962962962,0.2,0.2,0.075187969924812,1513.7,2.06,2.16,50,216
CUSUM,Rialto,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 50, 'delta': 0.005}",245,7,43,0.0277777777777777,0.14,0.14,0.0463576158940397,1665.142857142857,2.9787234042553195,3.0638297872340425,50,252
CUSUM,GasSensorArray,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 50, 'delta': 0.005}",50,15,35,0.2307692307692307,0.3,0.3,0.2608695652173913,580.3333333333334,3.5945363048166787,4.672897196261682,50,65
CUSUM,NOAA,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 50, 'delta': 0.005}",51,21,29,0.2916666666666667,0.42,0.42,0.3442622950819672,621.3809523809524,2.8085246984966132,3.964976044936395,50,72
CUSUM,Asfault,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 50, 'delta': 0.005}",18,0,50,0.0,0.0,0.0,0.0,,2.102067032582039,2.102067032582039,50,18
CUSUM,Electricity,HoeffdingTree,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 300, 'delta': 0.005}",24,0,50,0.0,0.0,0.0,0.0,,0.5296610169491526,0.5296610169491526,50,24
CUSUM,Covtype,HoeffdingTree,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 300, 'delta': 0.005}",59,2,48,0.0327868852459016,0.04,0.04,0.036036036036036,749.0,0.5900000000000001,0.61,50,61
CUSUM,Posture,HoeffdingTree,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 300, 'delta': 0.005}",23,0,50,0.0,0.0,0.0,0.0,,0.23,0.23,50,23
CUSUM,Rialto,HoeffdingTree,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 300, 'delta': 0.005}",80,5,45,0.0588235294117647,0.1,0.1,0.074074074074074,1298.0,0.972644376899696,1.033434650455927,50,85
CUSUM,GasSensorArray,HoeffdingTree,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 300, 'delta': 0.005}",8,1,49,0.1111111111111111,0.02,0.02,0.0338983050847457,937.0,0.5751258087706687,0.6470165348670022,50,9
CUSUM,NOAA,HoeffdingTree,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 300, 'delta': 0.005}",26,0,50,0.0,0.0,0.0,0.0,,1.4317969051159205,1.4317969051159205,50,26
CUSUM,Asfault,HoeffdingTree,ABRUPT,"{'min_n_instances': 1000, 'lambda_': 300, 'delta': 0.005}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
CUSUM,Electricity,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 1000, 'delta': 0.01}",11,0,50,0.0,0.0,0.0,0.0,,0.2427612994350282,0.2427612994350282,50,11
CUSUM,Covtype,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 1000, 'delta': 0.01}",25,0,50,0.0,0.0,0.0,0.0,,0.25,0.25,50,25
CUSUM,Posture,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 1000, 'delta': 0.01}",1,0,50,0.0,0.0,0.0,0.0,,0.01,0.01,50,1
CUSUM,Rialto,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 1000, 'delta': 0.01}",33,1,49,0.0294117647058823,0.02,0.02,0.0238095238095238,695.0,0.4012158054711246,0.4133738601823708,50,34
CUSUM,GasSensorArray,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 1000, 'delta': 0.01}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
CUSUM,NOAA,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 1000, 'delta': 0.01}",3,0,50,0.0,0.0,0.0,0.0,,0.1652073352056831,0.1652073352056831,50,3
CUSUM,Asfault,HoeffdingTree,ABRUPT,"{'min_n_instances': 2000, 'lambda_': 1000, 'delta': 0.01}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
CUSUM,Electricity,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 1000, 'delta': 0.002}",11,0,50,0.0,0.0,0.0,0.0,,0.2427612994350282,0.2427612994350282,50,11
CUSUM,Covtype,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 1000, 'delta': 0.002}",32,1,49,0.0303030303030303,0.02,0.02,0.0240963855421686,2345.0,0.32,0.33,50,33
CUSUM,Posture,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 1000, 'delta': 0.002}",7,0,50,0.0,0.0,0.0,0.0,,0.0699999999999999,0.0699999999999999,50,7
CUSUM,Rialto,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 1000, 'delta': 0.002}",41,2,48,0.0465116279069767,0.04,0.04,0.043010752688172,1430.0,0.4984802431610943,0.5227963525835866,50,43
CUSUM,GasSensorArray,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 1000, 'delta': 0.002}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
CUSUM,NOAA,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 1000, 'delta': 0.002}",4,0,50,0.0,0.0,0.0,0.0,,0.2202764469409108,0.2202764469409108,50,4
CUSUM,Asfault,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 1000, 'delta': 0.002}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
CUSUM,Electricity,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 300, 'delta': 0.001}",29,0,50,0.0,0.0,0.0,0.0,,0.6400070621468926,0.6400070621468926,50,29
CUSUM,Covtype,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 300, 'delta': 0.001}",69,5,45,0.0675675675675675,0.1,0.1,0.0806451612903225,1863.0,0.69,0.74,50,74
CUSUM,Posture,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 300, 'delta': 0.001}",36,2,48,0.0526315789473684,0.04,0.04,0.0454545454545454,1302.0,0.36,0.38,50,38
CUSUM,Rialto,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 300, 'delta': 0.001}",97,2,48,0.0202020202020202,0.04,0.04,0.0268456375838926,542.0,1.1793313069908815,1.2036474164133737,50,99
CUSUM,GasSensorArray,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 300, 'delta': 0.001}",9,0,50,0.0,0.0,0.0,0.0,,0.6470165348670022,0.6470165348670022,50,9
CUSUM,NOAA,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 300, 'delta': 0.001}",26,0,50,0.0,0.0,0.0,0.0,,1.4317969051159205,1.4317969051159205,50,26
CUSUM,Asfault,HoeffdingTree,ABRUPT,"{'min_n_instances': 300, 'lambda_': 300, 'delta': 0.001}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
CUSUM,Electricity,HoeffdingTree,ABRUPT,"{'min_n_instances': 100, 'lambda_': 2000, 'delta': 0.0001}",6,0,50,0.0,0.0,0.0,0.0,,0.1324152542372881,0.1324152542372881,50,6
CUSUM,Covtype,HoeffdingTree,ABRUPT,"{'min_n_instances': 100, 'lambda_': 2000, 'delta': 0.0001}",17,0,50,0.0,0.0,0.0,0.0,,0.17,0.17,50,17
CUSUM,Posture,HoeffdingTree,ABRUPT,"{'min_n_instances': 100, 'lambda_': 2000, 'delta': 0.0001}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
